url_path,views_total,views_unique
/cisagov/icsnpp-modbus,48,31
/cisagov/icsnpp-modbus/tree/main/scripts,9,5
/cisagov/icsnpp-modbus/blob/main/scripts/main.zeek,7,5
/cisagov/icsnpp-modbus/tree/e14d6ce931338360ab1250becc968a1d7e518911,3,3
/cisagov/icsnpp-modbus/tree/main,3,2
/cisagov/icsnpp-modbus/blob/main/zkg.meta,2,2
/cisagov/icsnpp-modbus/blob/main/scripts/__load__.zeek,2,1
/cisagov/icsnpp-modbus/tree/main/tests/baseline/analyzer.basic,2,1
/cisagov/icsnpp-modbus/blob/e14d6ce931338360ab1250becc968a1d7e518911/tests/traces/modbus_example.pcap,1,1
/cisagov/icsnpp-modbus/blob/main/tests/baseline/analyzer.basic/modbus_detailed.log,1,1
