time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-01 00:00:00+00:00,3,2,36,1
2023-03-02 00:00:00+00:00,4,3,2,2
2023-03-03 00:00:00+00:00,2,2,8,1
2023-03-04 00:00:00+00:00,1,1,0,0
2023-03-06 00:00:00+00:00,3,3,32,3
2023-03-07 00:00:00+00:00,1,1,6,3
2023-03-08 00:00:00+00:00,0,0,6,3
2023-03-09 00:00:00+00:00,0,0,2,2
2023-03-10 00:00:00+00:00,1,1,0,0
2023-03-11 00:00:00+00:00,1,1,0,0
2023-03-13 00:00:00+00:00,2,2,12,6
2023-03-15 00:00:00+00:00,4,3,6,3
2023-03-16 00:00:00+00:00,4,1,2,2
2023-03-17 00:00:00+00:00,0,0,12,1
2023-03-20 00:00:00+00:00,0,0,2,1
2023-03-21 00:00:00+00:00,2,2,10,1
2023-03-22 00:00:00+00:00,0,0,4,2
2023-03-23 00:00:00+00:00,0,0,2,1
2023-03-24 00:00:00+00:00,2,2,37,3
2023-03-25 00:00:00+00:00,0,0,36,1
2023-03-26 00:00:00+00:00,0,0,4,2
2023-03-27 00:00:00+00:00,1,1,6,2
2023-03-28 00:00:00+00:00,1,1,12,2
2023-03-29 00:00:00+00:00,0,0,3,2
2023-03-30 00:00:00+00:00,1,1,7,4
2023-03-31 00:00:00+00:00,0,0,2,2
2023-04-01 00:00:00+00:00,0,0,1,1
2023-04-02 00:00:00+00:00,1,1,1,1
2023-04-03 00:00:00+00:00,0,0,15,6
2023-04-04 00:00:00+00:00,0,0,9,3
2023-04-05 00:00:00+00:00,2,2,77,6
2023-04-06 00:00:00+00:00,2,2,32,4
2023-04-07 00:00:00+00:00,0,0,1,1
2023-04-08 00:00:00+00:00,0,0,14,1
2023-04-09 00:00:00+00:00,1,1,7,1
2023-04-10 00:00:00+00:00,2,1,25,5
2023-04-11 00:00:00+00:00,8,3,12,4
2023-04-12 00:00:00+00:00,1,1,7,4
2023-04-13 00:00:00+00:00,2,1,6,3
2023-04-14 00:00:00+00:00,13,5,93,5
2023-04-16 00:00:00+00:00,0,0,1,1
2023-04-17 00:00:00+00:00,5,4,45,5
2023-04-18 00:00:00+00:00,0,0,22,3
2023-04-19 00:00:00+00:00,0,0,92,3
2023-04-20 00:00:00+00:00,2,1,20,6
2023-04-21 00:00:00+00:00,8,3,21,3
2023-04-22 00:00:00+00:00,3,1,2,1
2023-04-23 00:00:00+00:00,0,0,7,1
2023-04-24 00:00:00+00:00,2,2,2,1
2023-04-25 00:00:00+00:00,0,0,1,1
2023-04-26 00:00:00+00:00,0,0,6,2
2023-04-27 00:00:00+00:00,0,0,2,1
2023-04-28 00:00:00+00:00,1,1,4,4
2023-04-29 00:00:00+00:00,0,0,1,1
2023-05-02 00:00:00+00:00,0,0,10,2
2023-05-03 00:00:00+00:00,0,0,2,1
2023-05-04 00:00:00+00:00,1,1,1,1
2023-05-05 00:00:00+00:00,0,0,6,3
