time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-11 00:00:00+00:00,12,12,1.0,1.0
2021-08-12 00:00:00+00:00,21,18,1.0,1.0
2021-08-13 00:00:00+00:00,18,17,,
2021-08-14 00:00:00+00:00,18,17,,
2021-08-15 00:00:00+00:00,18,17,,
2021-08-16 00:00:00+00:00,19,17,1.0,1.0
2021-08-17 00:00:00+00:00,24,12,,
2021-08-18 00:00:00+00:00,14,11,7.0,3.0
2021-08-19 00:00:00+00:00,17,13,6.0,3.0
2021-08-20 00:00:00+00:00,14,13,4.0,1.0
2021-08-21 00:00:00+00:00,10,9,,
2021-08-22 00:00:00+00:00,10,9,,
2021-08-23 00:00:00+00:00,16,11,,
2021-08-24 00:00:00+00:00,17,11,12.0,1.0
2021-08-25 00:00:00+00:00,1,1,,
