time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-01 00:00:00+00:00,1,1,0,0
2023-03-02 00:00:00+00:00,2,2,8,2
2023-03-04 00:00:00+00:00,0,0,2,2
2023-03-08 00:00:00+00:00,2,1,0,0
2023-03-09 00:00:00+00:00,0,0,13,3
2023-03-13 00:00:00+00:00,23,12,5,2
2023-03-14 00:00:00+00:00,6,4,61,34
2023-03-15 00:00:00+00:00,68,18,60,26
2023-03-16 00:00:00+00:00,37,11,7,5
2023-03-17 00:00:00+00:00,21,20,4,4
2023-03-18 00:00:00+00:00,11,10,13,6
2023-03-19 00:00:00+00:00,10,8,2,1
2023-03-20 00:00:00+00:00,21,19,10,7
2023-03-21 00:00:00+00:00,28,15,34,7
2023-03-22 00:00:00+00:00,11,9,28,2
2023-03-23 00:00:00+00:00,12,11,6,5
2023-03-24 00:00:00+00:00,11,10,4,3
2023-03-25 00:00:00+00:00,6,5,0,0
